priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,currentRatio,quickRatio,cashRatio,debtRatio,debtEquityRatio,cashFlowToDebtRatio,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatios,dividendpaidAndCapexCoverageRatios,dividendPayoutRatio,Price to Sales Ratio,Earnings Yield,Free Cash Flow Yield,Dividend Yield,Payout Ratio,2019 PRICE VAR [%],Sector,Symbol
4.6171,9.2319,0.0,0.0,0.0,-1.8859,17.586837223757,25.055013501535498,5.3311805828105,-0.0,1.602,1.4462422755559,0.38710302007362,0.0341,0.057,-42.619435992346,0.0,-0.27442066511803,0.76084407971864,-42.619435992346,-42.619435992346,-195.93892524291,-195.93892524291,-0.0,0.0,-0.7273,-0.5329999999999999,0.0,0.0,-20.0,Healthcare,AZRX
0.5316,0.5316,1.3621,0.0,482.1941,482.1941,471.980327775,12.099467398126999,1.3332777620763,0.16737985748775,3.3645833333333,0.23125,0.045833333333333,0.0245,0.0441,0.025,-0.275,0.0028248587570621,1.0,0.025,0.8631965088595699,13.178464896326,0.012658227848101,0.28774004388430996,1.3621,-0.5945,0.0021,0.1636,-0.275,41.15503211894789,Financial Services,BCRH
1.0824,1.0865,1.7392,44.8182,0.0,-6.9428,8.53826680910705,46.656013764609,1.733565946786,0.083079575939633,0.1369109015730299,0.039714627577954,0.039714627577954,0.1748,1.4433,-0.0769973617021279,3.788,-0.25051210852897,0.93328668066247,-0.0769973617021279,-0.26806488888889,-36.613846760894,-1.6604949261171,3.8761618385974,1.7392,0.0223,-0.148,0.0845,3.788,4.271083420547408,Financial Services,BCTF
1.4075,1.8705,0.4748,0.0,19.5215,17.5566,16.751950596252,24.117485525783,0.45300571244299,-0.0,1.256,0.38884182500303,0.067650974222437,0.3749,0.8161,0.1003590357326,0.0,0.027041968028746,0.8620102214650799,0.1003590357326,0.10338147234942,7.2469135802469,7.2469135802469,-0.0,0.4748,-0.1351,0.0491,0.0,0.0,-31.53153327308432,Technology,BDR
2.8832500000000003,2.7879500000000004,3.6164,0.0,0.0,-1.8710499999999999,17.586837223757,25.055013501535498,5.3311805828105,-0.0,3.821,3.28480962370695,1.55475133293965,0.0769,0.0342,-0.39247927122975,0.0,-0.27442066511803,0.76084407971864,-0.39247927122975,-0.3159812778279099,-12.273837826221,-11.7513617427015,-0.0,3.6164,-0.133,-0.0875,0.0,0.0,22.831961403279077,Healthcare,BDXA
11.9894,11.9894,0.0,16.02,0.0,-3.0334,17.586837223757,16.360218461905,5.3311805828105,-0.0,2.307,2.2212495025865,2.2212495025865,0.0,0.0,-0.39247927122975,0.0,-0.27442066511803,0.76084407971864,-0.39247927122975,-0.3159812778279099,-12.273837826221,-11.7513617427015,-0.0,0.0,0.0624,-0.3297,0.0,0.0,-60.22727318908557,Healthcare,BLPH
2.6543,2.49665,1.4812,0.0,6.1936,5.763,5.393285147164401,3756.423105,1.3039740015621,-0.0,2.6060000000000003,2.2025635156786,2.0029755092699,0.1112,0.1611,1.0119869233563,0.0,0.24177731493535,0.87078248384781,1.0119869233563,14.360824742268,7.7388888888889,7.7388888888889,-0.0,1.4812,0.0,0.1511,0.0,0.0,5.990777486255224,Technology,BNSO
1.1096,1.3049,0.4622,25.7792,16.1373,7.3584,7.2557522948289,25.337743898394,0.45578045409813,0.0422618586399149,1.816,0.91868636869187,0.4090492428409,0.0,0.0,0.2231647813146,1.065,0.06281642972059,0.45598996445745,0.2231647813146,3.62657390712645,1.8382013835511,1.1755693921022,1.0708201508883002,0.4622,0.0388,0.062,0.0413,1.065,-17.717569491443452,Consumer Cyclical,BSET
4.5198,4.5405,13.3809,21.8773,24.7527,24.8755,24.752666653732,21.885611129038,13.314891802521998,-0.0,39.238,38.906101883666,5.2631660516664,0.0,0.0,-0.39247927122975,0.0,0.5379174692078901,1.0,-0.39247927122975,-0.3159812778279099,-12.273837826221,-11.7513617427015,-0.0,13.3809,0.0457,0.0402,0.0,0.0,-5.084185641642681,Healthcare,BSTC
0.4709,0.5554,0.1619,0.0,68.8688,10.4648,10.365824742268,18.022004162847,0.16039001435636,-0.0,0.831,0.3593096133449,0.022697907627037,0.15,0.3431,0.13041140091422,0.0,0.015472962194927,0.1505154639175299,0.13041140091422,0.15042257889432,1.1771844660194,1.1771844660194,0.159489609122685,0.1619,-1.2,0.0144,0.0,0.0,10.666664441426594,Industrials,BWEN
0.9622,0.963,3.1331,16.4783,10.7639,11.8424,10.557109945427,16.382832201897,2.793076561363,-0.0,0.0875040574411639,0.0852636177487729,0.081607649710427,0.0547,0.5172,0.12025515829264,0.0,0.26456829338724,0.98079022047588,0.12025515829264,0.37859504132231,52.056818181818,52.056818181818,-0.0,3.1331,0.0607,0.0828,0.0,0.0,69.92188128157689,Financial Services,CART
3.3954,3.6177,5.2637,25.6893,17.7628,16.1462,15.973438636243,25.508000412409,5.207371592157299,0.017066969222347,0.79847062681282,0.29673444658305,0.16716335584782,0.0,0.0,0.22987598698953,0.433,0.3260019154762399,0.90898934519499,0.22987598698953,2.775381930354,10.987724482837,2.7500568957669995,0.4353442579622,5.2637,0.0389,0.0563,0.0169,0.433,11.3288109528604,Industrials,CASS
2.8832500000000003,2.7879500000000004,0.0,0.0,0.0,-1.1419,17.586837223757,25.055013501535498,5.3311805828105,-0.0,6.747000000000001,6.5578568212517,4.0171094101756,0.0,0.0,-0.39247927122975,0.0,-0.27442066511803,0.76084407971864,-0.39247927122975,-0.3159812778279099,-106.74468085106,-106.74468085106,-0.0,0.0,-1.214,-0.884,0.0,0.0,-24.229072992846397,Healthcare,CHEK
2.01745,1.3902999999999999,1.0961,14.9969,12.3472,10.7795,12.616003393669,18.485675113205502,1.1020392056155002,0.0045637450902773,1.6015000000000001,0.7926575902140449,0.31717391782751503,0.2598,0.4416,0.24658627692637,0.0,0.0762284119303829,0.6557705088447601,0.24658627692637,2.7404530168276,2.4425349459839003,1.5076467686236,0.213647468119875,1.0961,0.0409999999999999,0.04015,0.0011,0.0,12.501030949819164,Consumer Defensive,CHSCL
0.0,0.0,0.7126,0.0,1.4849,2.1533,1.4236120542930002,16.680682668927002,0.4710878533752899,-0.0,0.972,0.8368464491111299,0.24828056017712,0.5635,-3.2444,0.32795935102208,0.0,0.3309102728898,0.95869982586954,0.32795935102208,4.236239833554,24.212972972973,24.212972972973,0.16324523964516496,0.7126,-0.5870000000000001,0.4452,0.0,0.0,16.666660043928626,Consumer Cyclical,CIDM
2.0052,1.5758,0.4385,105.5556,0.0,8.58495,10.458613670412,100.16661818182,0.4384531635495399,0.16370451124708,1.8,1.5539893617021,0.87726063829787,0.0,0.0,0.22987598698953,17.296,-0.066902109033028,0.66157281122367,0.22987598698953,2.775381930354,-16.40243902439,-0.8819672131147499,16.397727272727,0.4385,0.0095,0.04485,0.1639,17.296,-18.70503547762832,Industrials,CLWT
1.7643,1.5899,3.1901,35.8897,38.4221,13.4471,19.772950660283,52.495161567246,3.1897985401105,0.042666684977561,0.7006,0.59290782884415,0.18974458129455,0.3784,0.7465,0.1879567315902499,0.6344,0.1613213219875,0.51467872787617,0.1879567315902499,3.3479333136062004,2.0604907665058003,0.7524638323820899,2.2397945214359,3.1901,0.0279,0.0383,0.0177,0.6344,2.88594123513229,Basic Materials,CPAC
2.2594,3.4614,1.8207,18.3617,28.8225,14.7308,14.683731572430998,18.350562159374,1.814918622777,0.0061893337085693,2.302,1.7352225630571,0.97057494254421,0.0912,0.1323,1.16304,0.113,0.12360064019316,0.51011143210896,1.16304,2.48050336582955,2.0412805391744,1.7218488141415,0.11357775294421,1.8207,0.0545,0.0346,0.0062,0.113,16.753754009126958,Technology,CTS
2.2519,2.528,1.1365,17.5893,18.8921,13.3915,13.15225530783,17.307654838914,1.1161693105939,0.018938266478143,3.254,1.8663759116893,0.52306327616795,0.0,0.0,0.2231647813146,0.327,0.084865240559117,0.70884140792778,0.2231647813146,3.62657390712645,3.4345543192899,1.8510308583749,0.32777697945107,1.1365,0.0569,0.0529,0.0186,0.327,-26.948447674528232,Consumer Cyclical,CULP
0.6374,0.6462,0.9493,0.0,0.0,45.6071,45.523563629113,18.022004162847,0.94760646388841,-0.0,4.7780000000000005,3.8089964515555,2.8102975151062,0.2458,0.3547,0.039238115747472,0.0,0.020815735595936,-4.0098057989841,0.039238115747472,0.5906517100245999,0.19960853576456,0.19960853576456,0.159489609122685,0.9493,-0.2254,-0.0879,0.0,0.0,-13.672921926416992,Industrials,CVV
0.4947,0.4947,0.0,0.0,0.0,-1.1377,17.586837223757,25.055013501535498,5.3311805828105,-0.0,4.446000000000001,3.9325994158616,3.9325994158616,0.0,0.0,-0.39247927122975,0.0,-0.27442066511803,0.76084407971864,-0.39247927122975,-0.3159812778279099,-171.82051282051003,-171.82051282051003,-0.0,0.0,-1.0164,-0.8841,0.0,0.0,-2.898547970379774,Healthcare,CYCC
0.6052,0.6817,2.2602,19.3056,10.3097,7.5735,4.1434679239017,14.797685118842,1.7424596641465,-0.0,0.0615794154312799,0.05284105797251,0.045436679662376,0.0898,0.645,0.1137587386583399,0.278,0.42053171308388,0.52131276150628,0.1137587386583399,0.8631965088595699,6.4813559322034,6.4813559322034,-0.0,2.2602,0.0518,0.0969999999999999,0.0144,0.278,8.937647016014862,Financial Services,CZWI
0.8475,1.3202,0.3244,95.3684,6.0966,6.0407,6.0994387418778,96.88846671653,0.32757587558478,-0.0,2.9730000000000003,0.62575351861867,0.0060677210431204,0.3254,0.7453,0.1899506296508299,0.0,0.0537059046655709,1.0004708541293998,0.1899506296508299,2.0376091336467,2.30991360609295,1.5892163462472002,-0.0,0.3244,0.0105,0.1656,0.0,0.0,74.13213504284165,Consumer Cyclical,DLA
0.447,0.6125,0.1107,14.25,2.3081,2.2771,2.2771443720379,15.667743342391,0.11068783931657,0.2879947776947,1.604,1.105243247333,0.13717182416585,0.1878,0.3682,0.53305263157895,4.125,0.0486081781531959,0.98657187993681,0.53305263157895,-0.3159812778279099,74.470588235294,1.4942460902921,4.512228260869599,0.1107,0.0702,0.4332,0.2895,4.125,-52.72727446122602,Healthcare,DRAD
1.4743,1.5077,3.1733,13.0202,10.2896,9.0016,8.89254025808,12.870644206503,3.1348688621379,0.018215466679935,0.0327570647014949,0.023782821381226,0.023432375212022,0.0389,0.4518,0.19397935886251,0.235,0.35252793590554,0.87328054352767,0.19397935886251,0.41596345977789,7.891447989428,3.4637885316540005,0.23444479069284,3.1733,0.0768,0.0969999999999999,0.018,0.235,7.730773561481214,Financial Services,EBTC
2.8832500000000003,2.7879500000000004,1.3691,0.0,0.0,32.2567,37.073982101034005,25.055013501535498,1.3691154863084998,-0.0,2.7609,1.9514632405467,1.1577444682388998,0.1384,0.2703,0.21443390634149,0.0,0.036929280555227,-0.29163787148042,0.21443390634149,0.31753346499698,0.77421080790535,0.77421080790535,-0.0,1.3691,-0.0062,-0.009,0.0,0.0,136.89838593809773,Healthcare,EDAP
28.5241,30.6474,6.8546,0.0,0.0,-3.5045,17.586837223757,25.055013501535498,6.6999611719026,-0.0,1.477,1.1167587840505,0.7555270430319799,0.2821,1.8259,-4.4499096566954,0.0,-1.955965407695,0.76084407971864,-4.4499096566954,-9.5006429489927,-169.19847328244,-169.19847328244,-0.0,6.8546,-0.3548,-0.287,0.0,0.0,-72.46478771553271,Healthcare,EKSO
1.937,2.1716,2.1643999999999997,18.993000000000002,1.0878,8.1798,7.8572323487118,19.823152894528,2.0776366487033497,0.02987658649313495,0.675,0.52974162893955,0.078080903104414,0.3663,1.1869,0.1748249893933,0.563,0.25906422324401,0.0693384791351275,0.1748249893933,1.4424980813756,1.0534024025058,0.79741763134461,0.59519694585601,2.1643999999999997,0.0465,0.00385,0.0288,0.563,16.8734553557546,Utilities,ENJ
1.8438,1.8438,1.9257,19.9015,0.0,240.0104,221.49128355889,18.788179557851,1.7771337180683002,0.040312309676998,9.957,6.083069998638701,1.2947260375467,0.0,0.0,0.31228467553646,0.758,0.0080234927962561,-6.3712855538564,0.31228467553646,2.48050336582955,0.13566154678092,0.0613492763495599,0.7573949126031401,1.9257,0.0502,-0.0265,0.0381,0.758,-11.905781694521188,Technology,ESP
1.1602000000000001,1.32945,3.0703,11.81175,8.59995,7.888400000000001,8.53826680910705,12.099467398126999,3.00666011265645,0.023062685756198,0.20588103546129,0.129788409441255,0.072496469813032,0.0899,0.6172,0.2045733509114899,0.253,1.3217799970627,0.0,0.2045733509114899,0.8631965088595699,13.178464896326,3.0332563510393,0.28774004388430996,3.0703,0.07675,0.09465000000000001,0.0215,0.253,20.51137166996264,Financial Services,EVY
21.0218,21.0218,9.3509,0.0,0.0,-2.1632,17.586837223757,25.055013501535498,8.5234511310905,-0.0,1.266,0.65477757304554,0.58844432745459,0.0,0.0,-0.39247927122975,0.0,-4.322795823665899,0.76084407971864,-0.39247927122975,-0.3159812778279099,-182.88343558282,-182.88343558282,-0.0,9.3509,-0.5982,-0.4648,0.0,0.0,-24.670053501370425,Healthcare,EYES
1.2062,1.2062,2.4932,11.7669,11.1512,9.8748,9.8197992899318,11.732539330920998,2.4793031411959,0.025187856957236,0.11064852307086,0.1049187196508,0.1049187196508,0.0382,0.465,0.2297517552658,0.294,0.25248002204464,0.8855388813096898,0.2297517552658,1.8325,8.7365911799762,2.76395173454,0.29551752241239,2.4932,0.085,0.0897,0.025,0.294,19.069776343944376,Financial Services,FBSS
1.3227,1.4639,3.3201,13.7448,9.942,9.6663,9.5320912282202,13.709501726643,3.2739757542636,0.0128350992555089,0.02552702572549,0.016386951534744,0.016386951534744,0.0767,0.7108,0.912,0.176,0.34346878097126,0.96260387811634,0.912,0.8631965088595699,26.740740740741,6.2601156069364,0.17596281540505,3.3201,0.0728,0.0996,0.0128,0.176,15.354042424662405,Financial Services,FCCY
0.8565,1.8173,0.332,0.0,0.0,5.5378,5.348636972719901,16.680682668927002,0.32063883436257,-0.0,1.249,1.0489565499051,0.95479154134469,0.5496,1.6331,0.098062506862579,0.0,0.059947765383583,-0.73564739413681,0.098062506862579,6.562458249833,0.5761538912673699,0.5761538912673699,0.16324523964516496,0.332,-0.0842,-0.1328,0.0,0.0,52.2727196374217,Consumer Cyclical,FLL
2.4942,2.612,7.0915,23.9068,37.5015,29.4342,29.270978520227,23.774715445354,7.052170192523401,0.013944528304297,0.045877813219825,0.048963135464007,0.044722400135906,0.0288,0.2246,15.064516129032,0.348,0.2409270393079,0.78487893263054,15.064516129032,15.064516129032,4.6485451761103,1.6043868921776,0.33152719245434,7.0915,0.0418,0.0267,0.0145,0.348,-20.063694042047764,Financial Services,FMAO
1.349,1.6206,3.5038,10.7966,8.9502,8.8495,8.794653858238501,10.798287117722,3.4820733973970004,0.023645863905372,0.0289130024698939,0.0283084796421929,0.0283084796421929,0.1077,0.9561,6.6692795196798,0.254,0.3959306930693099,0.98874690539898,6.6692795196798,40.149598393574,88.864444444444,4.5618297969427,0.25533482759679,3.5038,0.0926,0.1117,0.0235,0.254,26.21427535704914,Financial Services,FMNB
1.1602000000000001,1.32945,3.0703,11.81175,8.59995,7.888400000000001,8.53826680910705,12.099467398126999,3.00666011265645,0.023062685756198,0.20588103546129,0.129788409441255,0.072496469813032,0.0899,0.6172,0.11587982832618,0.253,0.63752922008925,0.0,0.11587982832618,0.8631965088595699,13.178464896326,3.0332563510393,0.28774004388430996,3.0703,0.07675,0.09465000000000001,0.0215,0.253,18.7687487374428,Financial Services,FRA
1.3753,3.1674,0.2679,0.0,7.2699,6.4685,6.4685344631028,18.022004162847,0.2678745341476199,-0.0,1.825,0.77626398048168,0.0827918287154459,0.1956,0.614,0.34626977141181,0.0,0.041411935837338,0.8897704513942399,0.34626977141181,41.278219395866,9.0719776380154,9.0719776380154,0.159489609122685,0.2679,-0.1893,0.1376,0.0,0.0,13.665689313589384,Industrials,FSTR
0.8447,0.9347,0.5088,0.0,6.5982,5.8378,5.8362411203572,18.022004162847,0.5086258070222,-0.0,2.373,2.1244682710798,1.0523279529165,0.0,0.0,0.22987598698953,0.0,0.0871495533740159,0.8845139029835601,0.22987598698953,2.775381930354,8.6590509666081,8.6590509666081,0.159489609122685,0.5088,0.0,0.1515,0.0,0.0,-24.00000095367432,Industrials,FTEK
1.5083,1.8125,0.578,7.0941,8.0458,8.3633,7.7013513884588,6.5484301865262005,0.53229108519527,0.0620350463723829,1.928,1.5589729452999,0.85169141101878,0.0234,0.0332,5.6336144227973,0.353,0.069116582057658,0.97305667389285,5.6336144227973,20.990249187432,37.114942528736,1.9813867866639,0.40623217028747,0.578,0.141,0.1163,0.0498,0.353,25.03036873310824,Energy,GNE
1.0414,1.0414,5.039,13.7164,0.0,-15.0156,8.53826680910705,13.464327530105,4.9255997244004,0.097368594344779,0.56348497301933,3180.8137083229,0.21845406139442,0.4718,0.9285,-0.0747207890743549,1.3430000000000002,-0.33558689029585,0.93328668066247,-0.0747207890743549,0.8631965088595699,13.178464896326,-0.6997243221735899,1.3110026454041002,5.039,0.0729,-0.0666,0.0979,1.3430000000000002,23.01506654502818,Financial Services,GSBD
0.1242,0.1242,14.0685,0.0,0.0,2.1053,2.1052793735606,14.714766045569501,14.068511376559,-0.0,71.4,68.224957609855,68.220191314946,0.0076,0.0077,7.6490867987781,0.0,6.682491432367799,-1.0734077706682,7.6490867987781,87.809757950172,0.48229779696338,0.48229779696338,0.16497728102499998,14.0685,-1.9103,-0.5099,0.0,0.0,-37.80487866929285,Basic Materials,GURE
0.7555,0.9497,0.509,18.7544,0.0,-5.8615,8.53826680910705,18.657315786218,0.5089995634749,-0.0,0.4607467947813,0.45313528270865,0.04394999359282,0.0678,0.3358,-0.38296511627907,0.0,-0.0868383306790979,0.93328668066247,-0.38296511627907,0.8631965088595699,-15.675868633984,-15.675868633984,-0.0,0.509,0.0533,-0.1815,0.0,0.0,63.89924680192176,Financial Services,HALL
1.7939,1.7939,1.399,13.3701,3.5934,1.8775,1.8143659643436,12.649308474576,1.3520094202899,0.084527074479764,0.841,0.8134765625,0.1982421875,0.0,0.0,0.31548921789335505,1.069,0.7451690821256,0.5226904376013,0.31548921789335505,5.249343832021,2.0950764006791003,1.5856087375522,1.0692090395479998,1.399,0.0748,0.2784,0.08,1.069,38.60670955279167,Energy,HESM
1.1602000000000001,1.32945,3.0703,11.81175,8.59995,7.888400000000001,8.53826680910705,12.099467398126999,3.00666011265645,0.023062685756198,0.20588103546129,0.129788409441255,0.072496469813032,0.0899,0.6172,0.0625,0.253,0.3171331166257,0.0,0.0625,0.8631965088595699,13.178464896326,3.0332563510393,0.28774004388430996,3.0703,0.07675,0.09465000000000001,0.0215,0.253,23.140720698025277,Financial Services,HNW
1.1602000000000001,1.32945,3.0703,11.81175,8.59995,7.888400000000001,8.53826680910705,12.099467398126999,3.00666011265645,0.023062685756198,0.20588103546129,0.129788409441255,0.072496469813032,0.0899,0.6172,0.23086603376930995,0.253,0.35262692512537497,0.93328668066247,0.23086603376930995,0.8631965088595699,13.178464896326,3.0332563510393,0.28774004388430996,3.0703,0.07675,0.09465000000000001,0.0215,0.253,18.50104357057024,Financial Services,IBKCP
2.4739,2.8942,1.9573,36.137,0.0,1287.8399,1132.5515254237,36.138745267712,1.7212620425547,-0.0,3.906,2.6519148149859,0.37173742319952,0.0,0.0,0.31228467553646,0.0,0.0015198090364239,-30.112994350282,0.31228467553646,2.48050336582955,0.032140911567096,0.032140911567096,-0.0,1.9573,0.0277,-0.0234,0.0,0.0,-30.2595878634096,Technology,IIN
6.3831,6.5123,8.7865,41.4576,37.6501,36.2599,36.299113347790005,42.475597417287,8.7960496098046,-0.0,9.498,8.2284743427899,5.9766645626845,0.0,0.0,-0.39247927122975,0.0,0.24232133511162,0.96411815865342,-0.39247927122975,-0.3159812778279099,27.869249806359,27.869249806359,-0.0,8.7865,0.0241,0.0266,0.0,0.0,-3.3884362657898124,Healthcare,IRMD
2.2066,3.2066,1.6299,12.5,21.1736,14.2794,14.090252707581,12.576799140709,1.6082686628666,-0.0,3.43,2.83315770987,1.4878819810327,0.0,0.0,0.31228467553646,0.0,0.11414051232745,0.66546329723225,0.31228467553646,2.48050336582955,2.9892086330935,2.9892086330935,-0.0,1.6299,0.08,0.0466,0.0,0.0,-7.346941357302347,Technology,ISNS
1.1602000000000001,1.32945,2.3371,0.0,0.0,-0.6498,8.53826680910705,12.099467398126999,2.2537247410975,-0.0,1.31,0.68935080590709,0.23060393249198,0.0,0.0,0.23086603376930995,0.0,-0.71934843730561,0.93328668066247,0.23086603376930995,0.8631965088595699,-96.04136758761,-96.04136758761,0.28774004388430996,2.3371,-1.0,-1.5549,0.0,0.0,4.705877865062042,Financial Services,JRJC
1.937,2.1716,2.1803,1.8278,0.0,14.7705,14.717881789522,1.8278167063169,2.1803176145292,0.12610409508124,3.645,4.5127227029071,1.4582508507752,0.4029999999999999,0.9036,0.091948437260218,1.761,0.1481407206355799,-0.28415391747798,0.091948437260218,2.3208521626856,0.77872285120148,0.31845723194671,0.23049517172448,2.1803,0.5471,-0.0192,0.9634,1.761,46.46977479978349,Utilities,KEN
2.8832500000000003,2.7879500000000004,7.4066,0.0,0.0,-0.0151,17.586837223757,25.055013501535498,9.37549866,-0.0,2.569,2.016898008449,1.5579360289680002,0.0376,0.0526,-15.306859205776,0.0,-8.48,0.76084407971864,-15.306859205776,-15.306859205776,-530.0,-530.0,-0.0,7.4066,-0.5909,-66.3543,0.0,0.0,3.9999961853027344,Healthcare,KTOV
1.7643,1.5899,0.0,0.0,0.0,6.1449,7.823008605694651,14.714766045569501,0.981420149538685,-0.0,13.965,12.957750669444,12.378458792026,0.1786,0.2256,-0.99881503824195,0.0,0.1114864315656199,0.52161532487704,-0.99881503824195,-34.404452690167,-9.2627372627373,-9.2627372627373,0.16497728102499998,0.0,-0.1009,0.0408,0.0,0.0,-2.160491760393744,Basic Materials,LAC
1.1602000000000001,1.32945,3.0703,11.81175,8.59995,7.888400000000001,8.53826680910705,12.099467398126999,3.00666011265645,0.023062685756198,0.20588103546129,0.129788409441255,0.072496469813032,0.0899,0.6172,0.23086603376930995,0.253,0.35262692512537497,0.93328668066247,0.23086603376930995,0.8631965088595699,13.178464896326,3.0332563510393,0.28774004388430996,3.0703,0.07675,0.09465000000000001,0.0215,0.253,-10.95890410958904,Financial Services,LCM
4.0503,4.2671,0.4457,15.439,10.2904,6.8318,6.6814544357272005,15.373955910432,0.43586425464066,-0.0,1.636,0.7863474060071399,0.6995169082125601,0.1058,0.2466,2.4493717664449,0.0,0.065234936320151,0.6492908871454399,2.4493717664449,6.627999999999999,2.8513658851366,2.8513658851366,-0.0,0.4457,0.0648,0.095,0.0,0.0,20.169360521347844,Consumer Defensive,LFVN
0.6025,1.2185,0.0511,0.0,1.2859,1.1032,1.0990568075192,18.022004162847,0.050922218668462,-0.0,1.125,0.93400059295699,0.0095092731884615,0.1055,0.5770000000000001,0.94643991777238,0.0,0.046332653890208,0.8547113182213101,0.94643991777238,8.061763769500201,6.8828486001631,6.8828486001631,0.159489609122685,0.0511,-0.1413,0.7748,0.0,0.0,-18.709679701821933,Industrials,LMB
11.3819,0.0,0.0975,0.0,1.8984,13.0004,1.1451360512479,24.117485525783,0.0974698063152919,-0.0,0.6149,0.62416226270334,0.32756635469862,0.2077,0.6727,0.68155012637059,0.0,0.085116354697835,0.6032138442484001,0.68155012637059,1.055759876621,2.5202492211599,2.5202492211599,-0.0,0.0975,-0.3486,0.026,0.0,0.0,-51.29032132363429,Technology,LOV
1.1602000000000001,1.32945,8.4371,180.5,0.0,7.888400000000001,8.53826680910705,201.33235669054,9.087633121892,-0.0,5.8260000000000005,5.2166860569952,1.9452031785318,0.0,0.0,0.23086603376930995,0.0,-0.2364910233856799,0.93328668066247,0.23086603376930995,0.8631965088595699,-0.69887558965929,-0.69887558965929,-0.0,8.4371,0.0055,0.09465000000000001,0.0,0.0,-13.159654606806033,Financial Services,LYL
2.0052,1.5758,1.1068,37.0833,19.5042,14.0012,13.990498716899,34.755643811462,1.1068269972571,-0.0,2.899,2.3697031920851,1.2029431895962,0.0,0.0,0.22987598698953,0.0,0.079112762143366,0.7173082173082199,0.22987598698953,2.775381930354,3.5374215354901004,3.5374215354901004,-0.0,1.1068,0.027,0.0512,0.0,0.0,-16.851445461462045,Industrials,MAGS
0.9572,0.9938,3.1552,9.8878,10.089,9.3567,9.3567320362158,9.9081618885497,3.155212333325,-0.0,0.1357758459595,0.13171009342421,0.12437518753717,0.1055,0.8701,0.60133333333333,0.0,0.33721306981033,0.92742054693274,0.60133333333333,0.8631965088595699,13.77800407332,13.77800407332,-0.0,3.1552,0.1011,0.0991,0.0,0.0,59.122403141015,Financial Services,MCB
2.6543,2.49665,1.1937,19.5641,17.3889,13.0004,13.865822624308,16.771766539989,1.1726524276557,0.040611979424237,3.991,4.1114470352594,1.646309663278,0.0774,0.115,0.85742807230204,0.731,0.0845714285714289,0.8116839916839901,0.85742807230204,2.7768156102067,5.3102230072864005,1.330787959274,0.68113463763014,1.1937,0.0511,0.026,0.0374,0.731,29.709187873219555,Technology,MGIC
1.2946,1.2946,4.9563,19.6018,16.8299,16.0786,15.787570225215,19.573475376403,4.8665581453122,-0.0,0.041361604801216,0.0355456875175079,0.0355456875175079,0.1415,1.3198,0.084654205607477,0.0,0.3082525097839,0.93806579818945,0.084654205607477,0.16469090909091,16.146167557932,16.146167557932,-0.0,4.9563,0.051,0.0583,0.0,0.0,14.137423010714526,Financial Services,MLVF
0.3656,0.3884,0.4264,0.0,9.1818,21.131,0.3820680447761199,24.117485525783,0.0077104093373494,-0.0,5.65,4.5661957090529,3.7174254317111,0.2272,0.3732,0.12542119056533,0.0,0.020180722891566,0.8507462686567199,0.12542119056533,2.48050336582955,6.7,6.7,-0.0,0.4264,-4.3529,0.0403,0.0,0.0,-47.94117849178375,Technology,MOSY
1.1602000000000001,1.32945,3.0703,11.81175,8.59995,7.888400000000001,8.53826680910705,12.099467398126999,3.00666011265645,0.023062685756198,0.20588103546129,0.129788409441255,0.072496469813032,0.0899,0.6172,0.0747160789001789,0.253,0.61677631578947,0.0,0.0747160789001789,0.8631965088595699,13.178464896326,3.0332563510393,0.28774004388430996,3.0703,0.07675,0.09465000000000001,0.0215,0.253,12.651186781525086,Financial Services,MZA
0.9868,0.9868,0.5736,13.2237,0.0,41.4414,36.409088461538,13.212801257177,0.5039215562871401,-0.0,4.565,2.7824929971989,1.6535714285714,0.0,0.0,0.24658627692637,0.0,0.013840543050658,-1.2111292962357,0.24658627692637,2.7404530168276,0.45225758697261,0.45225758697261,-0.0,0.5736,0.0756,-0.0292,0.0,0.0,-18.902440088125708,Consumer Defensive,NAII
1.1602000000000001,1.32945,3.0703,11.81175,8.59995,7.888400000000001,8.53826680910705,12.099467398126999,3.00666011265645,0.023062685756198,0.20588103546129,0.129788409441255,0.072496469813032,0.0899,0.6172,0.23086603376930995,0.253,1.2443180375327,0.0,0.23086603376930995,0.8631965088595699,13.178464896326,3.0332563510393,0.28774004388430996,3.0703,0.07675,0.09465000000000001,0.0215,0.253,15.291395551741765,Financial Services,NID
0.8085,1.3215,0.2401,0.0,0.0,4.1048,3.84,16.680682668927002,0.22462395543175,-0.0,1.686,0.92668986083499,0.64264413518887,0.2567,0.5515,0.35779816513761,0.0,0.058495821727019,-0.18095238095238,0.35779816513761,1.3062200956938,0.84677419354839,0.84677419354839,0.16324523964516496,0.2401,-0.0513,-0.0441,0.0,0.0,12.244898207432918,Consumer Cyclical,NTN
